timestamp,port,device,direction,duration_ms,command,response,error
2026-04-20T14:13:14.851,COM31,pace5000,RX,89.349,,":SYST:ERR -102,""Syntax error""",
2026-04-20T14:13:14.851,COM31,pace5000,QUERY,171.336,:SYST:ERR?\n,":SYST:ERR -102,""Syntax error""",
2026-04-20T14:13:14.851,COM31,pace5000,TX,0.28,:OUTP:STAT?\n,,
2026-04-20T14:13:14.928,COM31,pace5000,RX,25.883,,:OUTP:STAT 0,
2026-04-20T14:13:14.928,COM31,pace5000,QUERY,76.922,:OUTP:STAT?\n,:OUTP:STAT 0,
2026-04-20T14:13:14.928,COM31,pace5000,TX,0.084,:OUTP:ISOL:STAT?\n,,
2026-04-20T14:13:15.007,COM31,pace5000,RX,23.82,,:OUTP:ISOL:STAT 1,
2026-04-20T14:13:15.007,COM31,pace5000,QUERY,78.487,:OUTP:ISOL:STAT?\n,:OUTP:ISOL:STAT 1,
2026-04-20T14:13:15.007,COM31,pace5000,TX,0.101,:SOUR:PRES:LEV:IMM:AMPL:VENT 1\n,,
2026-04-20T14:13:15.039,COM31,pace5000,TX,31.546,:SYST:ERR?\n,,
2026-04-20T14:13:15.118,COM31,pace5000,RX,28.479,,":SYST:ERR -102,""Syntax error""",
2026-04-20T14:13:15.118,COM31,pace5000,QUERY,111.002,:SYST:ERR?\n,":SYST:ERR -102,""Syntax error""",
2026-04-20T14:13:15.119,COM31,pace5000,TX,0.234,:SENS:PRES?\n,,
2026-04-20T14:13:15.194,COM31,pace5000,RX,25.121,,:SENS:PRES -0.0552611,
2026-04-20T14:13:15.195,COM31,pace5000,QUERY,76.311,:SENS:PRES?\n,:SENS:PRES -0.0552611,
2026-04-20T14:13:15.195,COM31,pace5000,TX,0.092,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T14:13:15.302,COM31,pace5000,RX,57.321,,:SOUR:PRES:LEV:IMM:AMPL:VENT 1,
2026-04-20T14:13:15.303,COM31,pace5000,QUERY,108.012,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,:SOUR:PRES:LEV:IMM:AMPL:VENT 1,
2026-04-20T14:13:15.303,COM31,pace5000,TX,0.228,:OUTP:STAT?\n,,
2026-04-20T14:13:15.381,COM31,pace5000,RX,27.015,,:OUTP:STAT 0,
2026-04-20T14:13:15.381,COM31,pace5000,QUERY,78.411,:OUTP:STAT?\n,:OUTP:STAT 0,
2026-04-20T14:13:15.384,COM31,pace5000,TX,2.322,:OUTP:ISOL:STAT?\n,,
2026-04-20T14:13:15.459,COM31,pace5000,RX,24.028,,:OUTP:ISOL:STAT 1,
2026-04-20T14:13:15.459,COM31,pace5000,QUERY,77.36,:OUTP:ISOL:STAT?\n,:OUTP:ISOL:STAT 1,
2026-04-20T14:13:15.459,COM28,relay_controller,TX,,"write_coil(0,False,addr=1)",,
2026-04-20T14:13:15.473,COM28,relay_controller,RX,,,ok,
2026-04-20T14:13:15.473,COM28,relay_controller,TX,,"write_coil(1,False,addr=1)",,
2026-04-20T14:13:15.488,COM28,relay_controller,RX,,,ok,
2026-04-20T14:13:15.488,COM28,relay_controller,TX,,"write_coil(2,False,addr=1)",,
2026-04-20T14:13:15.505,COM28,relay_controller,RX,,,ok,
2026-04-20T14:13:15.505,COM28,relay_controller,TX,,"write_coil(3,False,addr=1)",,
2026-04-20T14:13:15.523,COM28,relay_controller,RX,,,ok,
2026-04-20T14:13:15.524,COM28,relay_controller,TX,,"write_coil(4,False,addr=1)",,
2026-04-20T14:13:15.538,COM28,relay_controller,RX,,,ok,
2026-04-20T14:13:15.538,COM28,relay_controller,TX,,"write_coil(5,False,addr=1)",,
2026-04-20T14:13:15.554,COM28,relay_controller,RX,,,ok,
2026-04-20T14:13:15.554,COM28,relay_controller,TX,,"write_coil(6,False,addr=1)",,
2026-04-20T14:13:15.567,COM28,relay_controller,RX,,,ok,
2026-04-20T14:13:15.567,COM28,relay_controller,TX,,"write_coil(7,False,addr=1)",,
2026-04-20T14:13:15.582,COM28,relay_controller,RX,,,ok,
2026-04-20T14:13:15.582,COM28,relay_controller,TX,,"write_coil(8,False,addr=1)",,
2026-04-20T14:13:15.597,COM28,relay_controller,RX,,,ok,
2026-04-20T14:13:15.597,COM28,relay_controller,TX,,"write_coil(9,False,addr=1)",,
2026-04-20T14:13:15.612,COM28,relay_controller,RX,,,ok,
2026-04-20T14:13:15.612,COM28,relay_controller,TX,,"write_coil(10,False,addr=1)",,
2026-04-20T14:13:15.625,COM28,relay_controller,RX,,,ok,
2026-04-20T14:13:15.625,COM28,relay_controller,TX,,"write_coil(11,False,addr=1)",,
2026-04-20T14:13:15.639,COM28,relay_controller,RX,,,ok,
2026-04-20T14:13:15.639,COM28,relay_controller,TX,,"write_coil(12,False,addr=1)",,
2026-04-20T14:13:15.656,COM28,relay_controller,RX,,,ok,
2026-04-20T14:13:15.656,COM28,relay_controller,TX,,"write_coil(13,False,addr=1)",,
2026-04-20T14:13:15.670,COM28,relay_controller,RX,,,ok,
2026-04-20T14:13:15.670,COM28,relay_controller,TX,,"write_coil(14,False,addr=1)",,
2026-04-20T14:13:15.684,COM28,relay_controller,RX,,,ok,
2026-04-20T14:13:15.684,COM28,relay_controller,TX,,"write_coil(15,False,addr=1)",,
2026-04-20T14:13:15.698,COM28,relay_controller,RX,,,ok,
2026-04-20T14:13:15.698,COM28,relay_controller,TX,,"read_coils(0,16,addr=1)",,
2026-04-20T14:13:15.713,COM28,relay_controller,RX,,,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",
2026-04-20T14:13:15.713,COM29,relay_controller,TX,,"write_coil(0,False,addr=1)",,
2026-04-20T14:13:15.727,COM29,relay_controller,RX,,,ok,
2026-04-20T14:13:15.727,COM29,relay_controller,TX,,"write_coil(1,False,addr=1)",,
2026-04-20T14:13:15.741,COM29,relay_controller,RX,,,ok,
2026-04-20T14:13:15.741,COM29,relay_controller,TX,,"write_coil(2,False,addr=1)",,
2026-04-20T14:13:15.755,COM29,relay_controller,RX,,,ok,
2026-04-20T14:13:15.755,COM29,relay_controller,TX,,"write_coil(3,False,addr=1)",,
2026-04-20T14:13:15.770,COM29,relay_controller,RX,,,ok,
2026-04-20T14:13:15.770,COM29,relay_controller,TX,,"write_coil(4,False,addr=1)",,
2026-04-20T14:13:15.784,COM29,relay_controller,RX,,,ok,
2026-04-20T14:13:15.785,COM29,relay_controller,TX,,"write_coil(5,False,addr=1)",,
2026-04-20T14:13:15.799,COM29,relay_controller,RX,,,ok,
2026-04-20T14:13:15.799,COM29,relay_controller,TX,,"write_coil(6,False,addr=1)",,
2026-04-20T14:13:15.814,COM29,relay_controller,RX,,,ok,
2026-04-20T14:13:15.814,COM29,relay_controller,TX,,"write_coil(7,False,addr=1)",,
2026-04-20T14:13:15.828,COM29,relay_controller,RX,,,ok,
2026-04-20T14:13:15.828,COM29,relay_controller,TX,,"read_coils(0,8,addr=1)",,
2026-04-20T14:13:15.842,COM29,relay_controller,RX,,,"[False, False, False, False, False, False, False, False]",
2026-04-20T14:13:15.842,COM27,temperature_chamber,TX,,"write_coil(8001,True,addr=1)",,
2026-04-20T14:13:15.883,COM27,temperature_chamber,RX,,,ok,
2026-04-20T14:13:15.884,COM27,temperature_chamber,TX,,"read_input_registers(7990,1,addr=1)",,
2026-04-20T14:13:15.924,COM27,temperature_chamber,RX,,,run_state=0,
2026-04-20T14:13:15.924,COM27,temperature_chamber,TX,,"read_input_registers(7991,1,addr=1)",,
2026-04-20T14:13:15.965,COM27,temperature_chamber,RX,,,temp_c=26.5,
2026-04-20T14:13:15.965,COM27,temperature_chamber,TX,,"read_input_registers(7992,1,addr=1)",,
2026-04-20T14:13:16.006,COM27,temperature_chamber,RX,,,rh_pct=98.8,
2026-04-20T14:13:16.006,COM27,temperature_chamber,TX,,"read_input_registers(7990,1,addr=1)",,
2026-04-20T14:13:16.048,COM27,temperature_chamber,RX,,,run_state=0,
2026-04-20T14:13:16.048,COM24,humidity_generator,TX,0.209,Target:FA=0.0\r\n,,
2026-04-20T14:13:16.432,COM24,humidity_generator,TX,0.21,Target:CTRL=OFF\r\n,,
2026-04-20T14:13:16.807,COM24,humidity_generator,TX,0.097,Target:COOL=OFF\r\n,,
2026-04-20T14:13:17.125,COM24,humidity_generator,RX,,,FA=1.00,
2026-04-20T14:13:17.187,COM24,humidity_generator,TX,0.154,Target:HEAT=OFF\r\n,,
2026-04-20T14:13:17.189,COM24,humidity_generator,RX,,,Error!,
2026-04-20T14:13:17.225,COM24,humidity_generator,RX,,,HEAT=OFF,
2026-04-20T14:13:17.545,COM24,humidity_generator,RX,,,<flush_input>,
2026-04-20T14:13:17.545,COM24,humidity_generator,TX,0.376,FETC? (@All)\r\n,,
2026-04-20T14:13:17.710,COM24,humidity_generator,RX,,,"Uw= -1001.0,Ui= -1001.0,Tc= 42.379,Ts= 43.009,Td= -1001.00,Tf= -1001.00,Pc= 1013.40,Ps= 1017.54,Flux= 0.0,PST= 00:00:00,TST= 00:00:00",
2026-04-20T14:13:18.160,COM24,humidity_generator,RX,,,<flush_input>,
2026-04-20T14:13:18.161,COM24,humidity_generator,TX,0.094,FETC? (@All)\r\n,,
2026-04-20T14:13:18.318,COM24,humidity_generator,RX,,,"Uw= 0.0,Ui= 0.0,Tc= 42.379,Ts= 43.009,Td= -1001.00,Tf= -1001.00,Pc= 1013.40,Ps= 1017.54,Flux= 0.0,PST= 00:00:00,TST= 00:00:00",
2026-04-20T14:13:18.757,COM30,paroscientific_gauge,TX,,*0100P3\r\n,,
2026-04-20T14:13:18.860,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:13:18.971,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:13:19.082,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:13:19.192,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:13:19.303,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:13:19.413,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:13:19.524,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:13:19.632,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:13:19.742,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:13:19.854,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:13:19.964,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:13:20.074,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:13:20.122,COM30,paroscientific_gauge,RX,,,*00011013.628,
2026-04-20T14:13:20.231,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:13:20.339,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:13:20.450,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:13:20.559,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:13:20.670,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:13:20.777,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:13:20.888,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:13:20.964,COM30,paroscientific_gauge,RX,,,,
2026-04-20T14:13:20.965,RUN,runner,EVENT,,baseline-restore-done,"{""pace_pressure_hpa"":-0.0552611,""gauge_pressure_hpa"":1013.628,""relay_states"":[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false],""relay8_states"":[false,false,false,false,false,false,false,false],""chamber"":{""temp_c"":26.5,""rh_pct"":98.8,""run_state"":0},""hgen_stop_check"":{""ok"":true,""flow_lpm"":0.0},""hgen_safe_stop"":{""flow_off"":""ok"",""ctrl_off"":""ok"",""cool_o...",
2026-04-20T14:13:20.979,COM31,pace5000,CLOSE,,close,,
2026-04-20T14:13:20.994,COM30,paroscientific_gauge,CLOSE,,close,,
2026-04-20T14:13:21.010,COM25,dewpoint_meter,CLOSE,,close,,
2026-04-20T14:13:21.026,COM24,humidity_generator,CLOSE,,close,,
2026-04-20T14:13:21.138,COM35,gas_analyzer,CLOSE,,close,,
2026-04-20T14:13:21.139,COM27,temperature_chamber,TX,,close,,
2026-04-20T14:13:21.154,COM27,temperature_chamber,RX,,,closed,
2026-04-20T14:13:21.155,COM28,relay_controller,TX,,close,,
2026-04-20T14:13:21.169,COM28,relay_controller,RX,,,closed,
2026-04-20T14:13:21.169,COM29,relay_controller,TX,,close,,
2026-04-20T14:13:21.183,COM29,relay_controller,RX,,,closed,
