path,name,artifact_type,category,stage,formal_status,risk_level,opens_com_ports,controls_routes,writes_coefficients,notes
src/gas_calibrator/tools/run_v1_5_sealed_pressure_tune_900.py,run_v1_5_sealed_pressure_tune_900,tool,diagnostic_only,pressure_channel,diagnostic_only,real_com_or_route_risk,True,False,False,"('diagnostic evidence only; not formal acceptance by default', 'pressure/route engineering probe; keep outside formal CO2/H2O fit')"
src/gas_calibrator/tools/run_v1_5_sn_identity_initialization.py,run_v1_5_sn_identity_initialization,tool,identity_and_serial_binding,general,formal_initialization_support,real_com_or_database_risk,True,False,False,"('formal initialization support; use only through the initialization owner or explicit preflight',)"
src/gas_calibrator/tools/run_v1_5_temperature_current_point_review.py,run_v1_5_temperature_current_point_review,tool,controlled_write,temperature_channel,formal_but_manual_authorized,writes_device_coefficients,True,False,True,()
src/gas_calibrator/tools/run_v1_5_temperature_senco78_candidate_controlled_write.py,run_v1_5_temperature_senco78_candidate_controlled_write,tool,controlled_write,temperature_channel,formal_but_manual_authorized,writes_device_coefficients,True,False,True,"('requires explicit coefficient-write authorization and readback evidence',)"
src/gas_calibrator/tools/run_v1_5_temperature_senco78_neutral_controlled_write.py,run_v1_5_temperature_senco78_neutral_controlled_write,tool,controlled_write,temperature_channel,formal_but_manual_authorized,writes_device_coefficients,True,False,True,"('requires explicit coefficient-write authorization and readback evidence',)"
src/gas_calibrator/tools/run_v1_corrected_autodelivery.py,run_v1_corrected_autodelivery,tool,legacy_v1_reference,general,legacy_v1_reference_only,legacy_write_or_acceptance_risk,True,False,True,"('legacy V1 reference only; do not use as a V1.5 formal entrypoint',)"
src/gas_calibrator/tools/run_v1_merged_calibration_sidecar.py,run_v1_merged_calibration_sidecar,tool,legacy_v1_reference,general,legacy_v1_reference_only,legacy_write_or_acceptance_risk,True,False,True,"('legacy V1 reference only; do not use as a V1.5 formal entrypoint',)"
src/gas_calibrator/tools/run_v1_no500_postprocess.py,run_v1_no500_postprocess,tool,legacy_v1_reference,general,legacy_v1_reference_only,legacy_write_or_acceptance_risk,True,False,False,"('legacy V1 reference only; do not use as a V1.5 formal entrypoint',)"
src/gas_calibrator/tools/run_v1_online_acceptance.py,run_v1_online_acceptance,tool,legacy_v1_reference,general,legacy_v1_reference_only,legacy_write_or_acceptance_risk,True,False,True,"('legacy V1 reference only; do not use as a V1.5 formal entrypoint',)"
src/gas_calibrator/tools/summarize_v1_5_post_h2o_co2_verify.py,summarize_v1_5_post_h2o_co2_verify,tool,formal_review_evidence,h2o_component,formal_support,offline,False,False,False,()
src/gas_calibrator/tools/validate_pressure_only.py,validate_pressure_only,tool,formal_pressure_no_write_runner,pressure_channel,formal_pressure_no_write_when_authorized,real_com_or_route_risk,True,True,False,"('pressure-channel no-write validation/calibration runner; separate from CO2/H2O fitting',)"
src/gas_calibrator/tools/verify_v1_5_evidence_bundle.py,verify_v1_5_evidence_bundle,tool,formal_review_evidence,evidence_database,formal_support,offline,False,False,False,()
src/gas_calibrator/v1_5/__init__.py,__init__,library,v1_5_library,general,formal_support,offline,False,False,False,()
src/gas_calibrator/v1_5/import_initialization_database.py,import_initialization_database,library,v1_5_library,evidence_database,formal_support,offline,False,False,False,()
src/gas_calibrator/v1_5/initialization_database.py,initialization_database,library,v1_5_library,evidence_database,formal_support,offline,False,False,False,()
src/gas_calibrator/v1_5/initialization_db_preflight.py,initialization_db_preflight,library,v1_5_library,evidence_database,formal_support,offline,False,False,False,()
src/gas_calibrator/v1_5/orchestration/__init__.py,__init__,library,full_flow_orchestration,general,formal_support,offline,False,False,False,()
src/gas_calibrator/v1_5/orchestration/full_flow.py,full_flow,library,full_flow_orchestration,full_flow_orchestration,formal_support,offline,False,False,False,()
src/gas_calibrator/v1_5/orchestration/serial_port_binding.py,serial_port_binding,library,full_flow_orchestration,identity_and_serial_binding,formal_support,offline,False,False,False,"('COM port is transport only; analyzer identity remains MODE2 device ID',)"
src/gas_calibrator/v1_5/parameters/__init__.py,__init__,library,parameter_governance,general,formal_support,offline,False,False,False,()
src/gas_calibrator/v1_5/parameters/governance.py,governance,library,parameter_governance,general,formal_support,offline,False,False,False,()
src/gas_calibrator/v1_5/qc_advanced/__init__.py,__init__,library,advanced_qc,general,formal_support,offline,False,False,False,()
src/gas_calibrator/v1_5/qc_advanced/_math.py,_math,library,advanced_qc,general,formal_support,offline,False,False,False,()
src/gas_calibrator/v1_5/qc_advanced/control_charts.py,control_charts,library,advanced_qc,general,formal_support,offline,False,False,False,()
src/gas_calibrator/v1_5/qc_advanced/exporter.py,exporter,library,advanced_qc,general,formal_support,offline,False,False,False,()
src/gas_calibrator/v1_5/qc_advanced/factory_signal_health.py,factory_signal_health,library,advanced_qc,general,formal_support,offline,False,False,False,()
src/gas_calibrator/v1_5/qc_advanced/humidity_diagnostics.py,humidity_diagnostics,library,advanced_qc,h2o_component,formal_support,offline,False,False,False,"('diagnostic evidence only; not formal acceptance by default',)"
src/gas_calibrator/v1_5/qc_advanced/pressure_trend.py,pressure_trend,library,advanced_qc,pressure_channel,formal_support,offline,False,False,False,()
src/gas_calibrator/v1_5/qc_advanced/root_cause_classifier.py,root_cause_classifier,library,advanced_qc,general,formal_support,offline,False,False,False,()
src/gas_calibrator/v1_5/qc_advanced/steady_state_selector.py,steady_state_selector,library,advanced_qc,general,formal_support,offline,False,False,False,()
src/gas_calibrator/v1_5/qc_advanced/uncertainty_budget.py,uncertainty_budget,library,advanced_qc,general,formal_support,offline,False,False,False,()
src/gas_calibrator/v1_5/review_surface.py,review_surface,library,ui_review,ui_review,prototype_or_review_surface,offline,False,False,False,()
src/gas_calibrator/v1_5/sn_identity_initialization.py,sn_identity_initialization,library,v1_5_library,general,formal_support,offline,False,False,False,()
src/gas_calibrator/v1_5/ui/__init__.py,__init__,library,ui_review,general,prototype_or_review_surface,offline,False,False,False,()
src/gas_calibrator/v1_5/ui/operation_console.py,operation_console,library,ui_review,ui_review,prototype_or_review_surface,offline,False,False,False,()
tests/test_v1_5_advanced_qc_exporter.py,test_v1_5_advanced_qc_exporter,test,test_gate,qc_review,verification_only,none,False,False,False,()
tests/test_v1_5_algorithm_route_profiles.py,test_v1_5_algorithm_route_profiles,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_algorithm_write_contract_review.py,test_v1_5_algorithm_write_contract_review,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_analyzer_runtime_setup.py,test_v1_5_analyzer_runtime_setup,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_calibratable_point_policy.py,test_v1_5_calibratable_point_policy,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_calibration_capability.py,test_v1_5_calibration_capability,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_calibration_reports.py,test_v1_5_calibration_reports,test,test_gate,reporting,verification_only,none,False,False,False,()
tests/test_v1_5_candidate_coefficients.py,test_v1_5_candidate_coefficients,test,test_gate,coefficient_review,verification_only,none,False,False,False,()
tests/test_v1_5_candidate_model_selection_review.py,test_v1_5_candidate_model_selection_review,test,test_gate,coefficient_review,verification_only,none,False,False,False,()
tests/test_v1_5_candidate_write_review.py,test_v1_5_candidate_write_review,test,test_gate,coefficient_review,verification_only,none,False,False,False,()
tests/test_v1_5_canonical_evidence_package.py,test_v1_5_canonical_evidence_package,test,test_gate,evidence_database,verification_only,none,False,False,False,()
tests/test_v1_5_co2_anchor_ratio_repair.py,test_v1_5_co2_anchor_ratio_repair,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_common_mode_point_audit.py,test_v1_5_co2_common_mode_point_audit,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_firmware_contract.py,test_v1_5_co2_firmware_contract,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_fit_algorithm_matrix.py,test_v1_5_co2_fit_algorithm_matrix,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_h2o_cross_effect_review.py,test_v1_5_co2_h2o_cross_effect_review,test,test_gate,h2o_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_integrated_senco_recalc.py,test_v1_5_co2_integrated_senco_recalc,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_intercept_root_cause.py,test_v1_5_co2_intercept_root_cause,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_low_point_stability.py,test_v1_5_co2_low_point_stability,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_post_h2o_diagnostic.py,test_v1_5_co2_post_h2o_diagnostic,test,test_gate,h2o_component,verification_only,none,False,False,False,"('diagnostic evidence only; not formal acceptance by default',)"
tests/test_v1_5_co2_queue_failure_audit.py,test_v1_5_co2_queue_failure_audit,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_relative_s13_objective_review.py,test_v1_5_co2_relative_s13_objective_review,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_s13_blocker_closure_action_review.py,test_v1_5_co2_s13_blocker_closure_action_review,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_s13_bridge_correction_strategy_review.py,test_v1_5_co2_s13_bridge_correction_strategy_review,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_s13_enhanced_model_capacity_review.py,test_v1_5_co2_s13_enhanced_model_capacity_review,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_s13_error_root_cause_resolution_review.py,test_v1_5_co2_s13_error_root_cause_resolution_review,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_s13_fast_error_closure_candidate.py,test_v1_5_co2_s13_fast_error_closure_candidate,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_s13_low_end_anchor_target_audit.py,test_v1_5_co2_s13_low_end_anchor_target_audit,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_s13_low_end_correction_strategy_review.py,test_v1_5_co2_s13_low_end_correction_strategy_review,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_s13_low_end_model_correction_review.py,test_v1_5_co2_s13_low_end_model_correction_review,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_s13_low_end_temperature_boundary_decision.py,test_v1_5_co2_s13_low_end_temperature_boundary_decision,test,test_gate,temperature_channel,verification_only,none,False,False,False,()
tests/test_v1_5_co2_s13_minimal_bridge_plan.py,test_v1_5_co2_s13_minimal_bridge_plan,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_s13_minimal_resampling_runlist.py,test_v1_5_co2_s13_minimal_resampling_runlist,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_s13_model_structure_review.py,test_v1_5_co2_s13_model_structure_review,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_s13_multistrategy_fit_review.py,test_v1_5_co2_s13_multistrategy_fit_review,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_s13_ratio_target_mapping_audit.py,test_v1_5_co2_s13_ratio_target_mapping_audit,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_s13_residual_root_cause_review.py,test_v1_5_co2_s13_residual_root_cause_review,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_s13_root_cause_closure_review.py,test_v1_5_co2_s13_root_cause_closure_review,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_s13_source_state_discontinuity_audit.py,test_v1_5_co2_s13_source_state_discontinuity_audit,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_s13_source_state_repair_fit_review.py,test_v1_5_co2_s13_source_state_repair_fit_review,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_s13_state_bridge_closure.py,test_v1_5_co2_s13_state_bridge_closure,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_s13_target_state_bridge_review.py,test_v1_5_co2_s13_target_state_bridge_review,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_s13_target_state_common_bias_audit.py,test_v1_5_co2_s13_target_state_common_bias_audit,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_s13_zero_anchor_contract_review.py,test_v1_5_co2_s13_zero_anchor_contract_review,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_senco13_controlled_write.py,test_v1_5_co2_senco13_controlled_write,test,test_gate,co2_component,verification_only,none,False,False,False,"('requires explicit coefficient-write authorization and readback evidence',)"
tests/test_v1_5_co2_senco13_fit_point_treatment_plan.py,test_v1_5_co2_senco13_fit_point_treatment_plan,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_senco13_repair_plan.py,test_v1_5_co2_senco13_repair_plan,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_senco13_scope_candidate_review.py,test_v1_5_co2_senco13_scope_candidate_review,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_senco1_controlled_write.py,test_v1_5_co2_senco1_controlled_write,test,test_gate,co2_component,verification_only,none,False,False,False,"('requires explicit coefficient-write authorization and readback evidence',)"
tests/test_v1_5_co2_senco5_linear_controlled_write.py,test_v1_5_co2_senco5_linear_controlled_write,test,test_gate,co2_component,verification_only,none,False,False,False,"('requires explicit coefficient-write authorization and readback evidence',)"
tests/test_v1_5_co2_senco5_linear_trim_review.py,test_v1_5_co2_senco5_linear_trim_review,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_senco5_neutral_controlled_write.py,test_v1_5_co2_senco5_neutral_controlled_write,test,test_gate,co2_component,verification_only,none,False,False,False,"('requires explicit coefficient-write authorization and readback evidence',)"
tests/test_v1_5_co2_senco_algorithm_audit.py,test_v1_5_co2_senco_algorithm_audit,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_senco_pair_model_scope.py,test_v1_5_co2_senco_pair_model_scope,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_senco_pair_review.py,test_v1_5_co2_senco_pair_review,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_state_bridge.py,test_v1_5_co2_state_bridge,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_three_point_state_bridge.py,test_v1_5_co2_three_point_state_bridge,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_training_scope_review.py,test_v1_5_co2_training_scope_review,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_co2_zero_s5_sensitivity_review.py,test_v1_5_co2_zero_s5_sensitivity_review,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_component_snapshot_after_events.py,test_v1_5_component_snapshot_after_events,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_controlled_outp_seal_transition.py,test_v1_5_controlled_outp_seal_transition,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_dewpoint_gate_extended_hold_diagnostic.py,test_v1_5_dewpoint_gate_extended_hold_diagnostic,test,test_gate,h2o_component,verification_only,none,False,False,False,"('diagnostic evidence only; not formal acceptance by default',)"
tests/test_v1_5_dirty_zone_audit.py,test_v1_5_dirty_zone_audit,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_entrypoint_guards.py,test_v1_5_entrypoint_guards,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_entrypoint_inventory.py,test_v1_5_entrypoint_inventory,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_evidence_registry.py,test_v1_5_evidence_registry,test,test_gate,evidence_database,verification_only,none,False,False,False,()
tests/test_v1_5_factory_signal_health_review.py,test_v1_5_factory_signal_health_review,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_fit_input_quality.py,test_v1_5_fit_input_quality,test,test_gate,qc_review,verification_only,none,False,False,False,()
tests/test_v1_5_formal_900ppm_config.py,test_v1_5_formal_900ppm_config,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_formal_archive_closure.py,test_v1_5_formal_archive_closure,test,test_gate,general,verification_only,none,False,False,False,"('offline archive closure; does not open COM ports or control routes',)"
tests/test_v1_5_formal_calibration_package.py,test_v1_5_formal_calibration_package,test,test_gate,reporting,verification_only,none,False,False,False,()
tests/test_v1_5_formal_co2_open_flow_queue.py,test_v1_5_formal_co2_open_flow_queue,test,test_gate,co2_component,verification_only,none,False,False,False,()
tests/test_v1_5_formal_contracts_preflight.py,test_v1_5_formal_contracts_preflight,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_formal_evidence_run.py,test_v1_5_formal_evidence_run,test,test_gate,evidence_database,verification_only,none,False,False,False,()
tests/test_v1_5_formal_flow_contract.py,test_v1_5_formal_flow_contract,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_formal_h2o_open_flow_queue.py,test_v1_5_formal_h2o_open_flow_queue,test,test_gate,h2o_component,verification_only,none,False,False,False,()
tests/test_v1_5_formal_h2o_open_flow_sampling_runner.py,test_v1_5_formal_h2o_open_flow_sampling_runner,test,test_gate,h2o_component,verification_only,none,False,False,False,()
tests/test_v1_5_formal_initialization_runner.py,test_v1_5_formal_initialization_runner,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_formal_offline_review_chain.py,test_v1_5_formal_offline_review_chain,test,test_gate,general,verification_only,none,False,False,False,"('offline review/evidence sidecar; no COM or route control',)"
tests/test_v1_5_formal_open_flow.py,test_v1_5_formal_open_flow,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_formal_open_flow_artifacts.py,test_v1_5_formal_open_flow_artifacts,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_formal_open_flow_sampling_runner.py,test_v1_5_formal_open_flow_sampling_runner,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_formal_readiness.py,test_v1_5_formal_readiness,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_formal_route_readiness.py,test_v1_5_formal_route_readiness,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_formal_run_package.py,test_v1_5_formal_run_package,test,test_gate,full_flow_orchestration,verification_only,none,False,False,False,()
tests/test_v1_5_formal_run_status.py,test_v1_5_formal_run_status,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_formal_workbench.py,test_v1_5_formal_workbench,test,test_gate,ui_review,verification_only,none,False,False,False,()
tests/test_v1_5_full_flow_closure_readiness.py,test_v1_5_full_flow_closure_readiness,test,test_gate,full_flow_orchestration,verification_only,none,False,False,False,()
tests/test_v1_5_full_flow_orchestration.py,test_v1_5_full_flow_orchestration,test,test_gate,full_flow_orchestration,verification_only,none,False,False,False,()
tests/test_v1_5_getco9_protocol_probe.py,test_v1_5_getco9_protocol_probe,test,test_gate,general,verification_only,none,False,False,False,"('diagnostic evidence only; not formal acceptance by default',)"
tests/test_v1_5_getco_component_snapshot.py,test_v1_5_getco_component_snapshot,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_getco_identity_readiness.py,test_v1_5_getco_identity_readiness,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_h2o_archive_inputs.py,test_v1_5_h2o_archive_inputs,test,test_gate,h2o_component,verification_only,none,False,False,False,()
tests/test_v1_5_h2o_dry_anchor_bridge_review.py,test_v1_5_h2o_dry_anchor_bridge_review,test,test_gate,h2o_component,verification_only,none,False,False,False,()
tests/test_v1_5_h2o_formal_closure_review.py,test_v1_5_h2o_formal_closure_review,test,test_gate,h2o_component,verification_only,none,False,False,False,()
tests/test_v1_5_h2o_low_anchor_from_co2_zero.py,test_v1_5_h2o_low_anchor_from_co2_zero,test,test_gate,h2o_component,verification_only,none,False,False,False,()
tests/test_v1_5_h2o_queue_failure_audit.py,test_v1_5_h2o_queue_failure_audit,test,test_gate,h2o_component,verification_only,none,False,False,False,()
tests/test_v1_5_h2o_senco24_candidate_review.py,test_v1_5_h2o_senco24_candidate_review,test,test_gate,h2o_component,verification_only,none,False,False,False,()
tests/test_v1_5_h2o_senco24_controlled_write.py,test_v1_5_h2o_senco24_controlled_write,test,test_gate,h2o_component,verification_only,none,False,False,False,"('requires explicit coefficient-write authorization and readback evidence',)"
tests/test_v1_5_h2o_senco24_repair_plan.py,test_v1_5_h2o_senco24_repair_plan,test,test_gate,h2o_component,verification_only,none,False,False,False,()
tests/test_v1_5_h2o_senco6_linear_controlled_write.py,test_v1_5_h2o_senco6_linear_controlled_write,test,test_gate,h2o_component,verification_only,none,False,False,False,"('requires explicit coefficient-write authorization and readback evidence',)"
tests/test_v1_5_h2o_senco6_linear_trim_review.py,test_v1_5_h2o_senco6_linear_trim_review,test,test_gate,h2o_component,verification_only,none,False,False,False,()
tests/test_v1_5_h2o_senco6_neutral_controlled_write.py,test_v1_5_h2o_senco6_neutral_controlled_write,test,test_gate,h2o_component,verification_only,none,False,False,False,"('requires explicit coefficient-write authorization and readback evidence',)"
tests/test_v1_5_h2o_special_diagnostic_queue.py,test_v1_5_h2o_special_diagnostic_queue,test,test_gate,h2o_component,verification_only,none,False,False,False,"('diagnostic evidence only; not formal acceptance by default',)"
tests/test_v1_5_h2o_state_transfer_diagnostic.py,test_v1_5_h2o_state_transfer_diagnostic,test,test_gate,h2o_component,verification_only,none,False,False,False,"('diagnostic evidence only; not formal acceptance by default',)"
tests/test_v1_5_identity_layer_ownership.py,test_v1_5_identity_layer_ownership,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_initialization_db_preflight.py,test_v1_5_initialization_db_preflight,test,test_gate,evidence_database,verification_only,none,False,False,False,()
tests/test_v1_5_initialization_readiness.py,test_v1_5_initialization_readiness,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_main_senco_write_precheck_pack.py,test_v1_5_main_senco_write_precheck_pack,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_mature_route_contract.py,test_v1_5_mature_route_contract,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_multipoint_candidate_run.py,test_v1_5_multipoint_candidate_run,test,test_gate,coefficient_review,verification_only,none,False,False,False,()
tests/test_v1_5_new_algorithm_test_point_plan.py,test_v1_5_new_algorithm_test_point_plan,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_no_outp_engineering_config.py,test_v1_5_no_outp_engineering_config,test,test_gate,general,verification_only,none,False,False,False,"('pressure/route engineering probe; keep outside formal CO2/H2O fit',)"
tests/test_v1_5_no_outp_plus_sealed_sweep.py,test_v1_5_no_outp_plus_sealed_sweep,test,test_gate,general,verification_only,none,False,False,False,"('pressure/route engineering probe; keep outside formal CO2/H2O fit',)"
tests/test_v1_5_no_outp_preseal_probe.py,test_v1_5_no_outp_preseal_probe,test,test_gate,general,verification_only,none,False,False,False,"('diagnostic evidence only; not formal acceptance by default', 'pressure/route engineering probe; keep outside formal CO2/H2O fit')"
tests/test_v1_5_no_outp_skip_tempwait_engineering_config.py,test_v1_5_no_outp_skip_tempwait_engineering_config,test,test_gate,temperature_channel,verification_only,none,False,False,False,"('pressure/route engineering probe; keep outside formal CO2/H2O fit',)"
tests/test_v1_5_no_outp_transition.py,test_v1_5_no_outp_transition,test,test_gate,general,verification_only,none,False,False,False,"('pressure/route engineering probe; keep outside formal CO2/H2O fit',)"
tests/test_v1_5_no_write_guard.py,test_v1_5_no_write_guard,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_open_flow_canonical_points.py,test_v1_5_open_flow_canonical_points,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_open_flow_dynamic_pressure_diagnostic.py,test_v1_5_open_flow_dynamic_pressure_diagnostic,test,test_gate,pressure_channel,verification_only,none,False,False,False,"('diagnostic evidence only; not formal acceptance by default', 'pressure/route engineering probe; keep outside formal CO2/H2O fit')"
tests/test_v1_5_operation_console.py,test_v1_5_operation_console,test,test_gate,ui_review,verification_only,none,False,False,False,()
tests/test_v1_5_pace_audit_guards.py,test_v1_5_pace_audit_guards,test,test_gate,pressure_channel,verification_only,none,False,False,False,()
tests/test_v1_5_pace_mode_ingress_diagnostic.py,test_v1_5_pace_mode_ingress_diagnostic,test,test_gate,pressure_channel,verification_only,none,False,False,False,"('diagnostic evidence only; not formal acceptance by default',)"
tests/test_v1_5_pace_output_prearm.py,test_v1_5_pace_output_prearm,test,test_gate,pressure_channel,verification_only,none,False,False,False,()
tests/test_v1_5_parameter_governance.py,test_v1_5_parameter_governance,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_post_h2o_co2_verify_summary.py,test_v1_5_post_h2o_co2_verify_summary,test,test_gate,h2o_component,verification_only,none,False,False,False,()
tests/test_v1_5_post_run_coefficient_executor.py,test_v1_5_post_run_coefficient_executor,test,test_gate,coefficient_review,verification_only,none,False,False,False,()
tests/test_v1_5_post_write_reverification.py,test_v1_5_post_write_reverification,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_pre_gas_readiness.py,test_v1_5_pre_gas_readiness,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_pressure_channel_completion.py,test_v1_5_pressure_channel_completion,test,test_gate,pressure_channel,verification_only,none,False,False,False,()
tests/test_v1_5_pressure_channel_completion_db.py,test_v1_5_pressure_channel_completion_db,test,test_gate,pressure_channel,verification_only,none,False,False,False,()
tests/test_v1_5_pressure_channel_validation.py,test_v1_5_pressure_channel_validation,test,test_gate,pressure_channel,verification_only,none,False,False,False,()
tests/test_v1_5_pressure_only_tuning_harness.py,test_v1_5_pressure_only_tuning_harness,test,test_gate,pressure_channel,verification_only,none,False,False,False,()
tests/test_v1_5_pressure_senco9_clear_controlled_write.py,test_v1_5_pressure_senco9_clear_controlled_write,test,test_gate,pressure_channel,verification_only,none,False,False,False,"('requires explicit coefficient-write authorization and readback evidence',)"
tests/test_v1_5_pressure_senco9_controlled_write.py,test_v1_5_pressure_senco9_controlled_write,test,test_gate,pressure_channel,verification_only,none,False,False,False,"('requires explicit coefficient-write authorization and readback evidence',)"
tests/test_v1_5_pressure_senco9_no_write_preflight.py,test_v1_5_pressure_senco9_no_write_preflight,test,test_gate,pressure_channel,verification_only,none,False,False,False,()
tests/test_v1_5_pressure_senco9_write_review.py,test_v1_5_pressure_senco9_write_review,test,test_gate,pressure_channel,verification_only,none,False,False,False,()
tests/test_v1_5_qc_advanced.py,test_v1_5_qc_advanced,test,test_gate,qc_review,verification_only,none,False,False,False,()
tests/test_v1_5_recommendation_closure.py,test_v1_5_recommendation_closure,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_review_surface.py,test_v1_5_review_surface,test,test_gate,ui_review,verification_only,none,False,False,False,()
tests/test_v1_5_run_evidence_status.py,test_v1_5_run_evidence_status,test,test_gate,evidence_database,verification_only,none,False,False,False,()
tests/test_v1_5_runtime_serial_port_binding.py,test_v1_5_runtime_serial_port_binding,test,test_gate,identity_and_serial_binding,verification_only,none,False,False,False,"('COM port is transport only; analyzer identity remains MODE2 device ID',)"
tests/test_v1_5_sample_reuse_review.py,test_v1_5_sample_reuse_review,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_sencoa_sencob_controlled_writer_preflight.py,test_v1_5_sencoa_sencob_controlled_writer_preflight,test,test_gate,general,verification_only,none,False,False,False,"('requires explicit coefficient-write authorization and readback evidence',)"
