timestamp,port,device,direction,command,response,error
2026-04-20T12:53:47.224,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:53:48.297,COM31,pace5000,RX,,":SENS:PRES:INL 800.0058594, 1",
2026-04-20T12:53:48.297,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:53:49.360,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:53:49.360,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:53:50.458,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:53:50.458,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:53:51.535,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 800.0000000,
2026-04-20T12:53:51.536,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:53:52.626,COM31,pace5000,RX,,":SENS:PRES:INL 800.0005493, 1",
2026-04-20T12:53:52.626,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:53:53.693,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:53:53.694,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:53:54.939,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 800.0000000,
2026-04-20T12:53:54.939,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:53:56.019,COM31,pace5000,RX,,":SENS:PRES:INL 800.0045166, 1",
2026-04-20T12:53:56.019,COM31,pace5000,TX,:SENS:PRES:CONT?\n,,
2026-04-20T12:53:57.077,COM31,pace5000,RX,,,
2026-04-20T12:53:58.079,COM31,pace5000,RX,,,
2026-04-20T12:53:58.080,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:53:59.143,COM31,pace5000,RX,,":SYST:ERR -113,""Undefined header""",
2026-04-20T12:53:59.144,COM31,pace5000,TX,:UNIT:PRES?\n,,
2026-04-20T12:54:00.203,COM31,pace5000,RX,,:UNIT:PRES HPA,
2026-04-20T12:54:00.204,COM31,pace5000,TX,:INST:CAT:ALL?\n,,
2026-04-20T12:54:01.308,COM31,pace5000,RX,,":INST:CAT:ALL ""1.00barg"",""BAROMETER"",""2.00bara""",
2026-04-20T12:54:01.308,COM31,pace5000,TX,:SOUR:PRES:RANG?\n,,
2026-04-20T12:54:02.383,COM31,pace5000,RX,,":SOUR:PRES:RANG ""2.00bara""",
2026-04-20T12:54:02.383,COM31,pace5000,TX,:SOUR:PRES:RANG?\n,,
2026-04-20T12:54:03.458,COM31,pace5000,RX,,":SOUR:PRES:RANG ""2.00bara""",
2026-04-20T12:54:03.458,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:54:04.518,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:54:04.519,COM31,pace5000,TX,:SOUR:PRES 500.0\n,,
2026-04-20T12:54:04.536,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:54:05.609,COM31,pace5000,RX,,":SYST:ERR 0, No error",
2026-04-20T12:54:05.609,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:54:06.690,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 500.0000000,
2026-04-20T12:54:06.690,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:54:07.761,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 500.0000000,
2026-04-20T12:54:07.761,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:54:08.834,COM31,pace5000,RX,,":SENS:PRES:INL 499.9753723, 0",
2026-04-20T12:54:08.834,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:54:09.892,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:54:09.892,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:54:10.986,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:54:10.987,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:54:12.061,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 500.0000000,
2026-04-20T12:54:12.562,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:54:13.634,COM31,pace5000,RX,,":SENS:PRES:INL 500.0136719, 0",
2026-04-20T12:54:13.634,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:54:14.693,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:54:14.694,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:54:15.781,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:54:15.781,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:54:16.857,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 500.0000000,
2026-04-20T12:54:17.358,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:54:18.438,COM31,pace5000,RX,,":SENS:PRES:INL 500.0052795, 1",
2026-04-20T12:54:18.439,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:54:19.493,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:54:19.493,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:54:20.583,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:54:20.583,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:54:21.675,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 500.0000000,
2026-04-20T12:54:22.175,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:54:23.245,COM31,pace5000,RX,,":SENS:PRES:INL 500.0067139, 1",
2026-04-20T12:54:23.245,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:54:24.308,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:54:24.308,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:54:25.400,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:54:25.400,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:54:26.475,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 500.0000000,
2026-04-20T12:54:26.475,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:54:27.545,COM31,pace5000,RX,,":SENS:PRES:INL 500.0056458, 1",
2026-04-20T12:54:27.546,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:54:28.610,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:54:28.610,COM31,pace5000,TX,:SOUR:PRES?\n,,
2026-04-20T12:54:29.692,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL 500.0000000,
2026-04-20T12:54:29.692,COM31,pace5000,TX,:SENS:PRES:INL?\n,,
2026-04-20T12:54:30.767,COM31,pace5000,RX,,":SENS:PRES:INL 500.0031738, 1",
2026-04-20T12:54:30.767,COM31,pace5000,TX,:SENS:PRES:CONT?\n,,
2026-04-20T12:54:31.821,COM31,pace5000,RX,,,
2026-04-20T12:54:32.822,COM31,pace5000,RX,,,
2026-04-20T12:54:32.822,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:54:33.901,COM31,pace5000,RX,,":SYST:ERR -113,""Undefined header""",
2026-04-20T12:54:33.901,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:54:34.966,COM31,pace5000,RX,,:OUTP:STAT 1,
2026-04-20T12:54:34.966,COM31,pace5000,TX,:OUTP:STAT 0\n,,
2026-04-20T12:54:34.979,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:54:36.043,COM31,pace5000,RX,,":SYST:ERR 0, No error",
2026-04-20T12:54:36.043,COM31,pace5000,TX,:OUTP:ISOL:STAT?\n,,
2026-04-20T12:54:37.110,COM31,pace5000,RX,,:OUTP:ISOL:STAT 1,
2026-04-20T12:54:37.110,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT 1\n,,
2026-04-20T12:54:37.142,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:54:38.282,COM31,pace5000,RX,,":SYST:ERR 0, No error",
2026-04-20T12:54:38.282,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:54:39.378,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 1,
2026-04-20T12:54:39.879,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:54:40.979,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 1,
2026-04-20T12:54:41.481,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:54:42.603,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:54:42.604,COM31,pace5000,TX,:SOUR:PRES:LEV:IMM:AMPL:VENT?\n,,
2026-04-20T12:54:43.698,COM31,pace5000,RX,,:SOUR:PRES:LEV:IMM:AMPL:VENT 2,
2026-04-20T12:54:43.698,COM31,pace5000,TX,:OUTP:STAT?\n,,
2026-04-20T12:54:44.751,COM31,pace5000,RX,,:OUTP:STAT 0,
2026-04-20T12:54:44.751,COM31,pace5000,TX,:OUTP:ISOL:STAT?\n,,
2026-04-20T12:54:45.806,COM31,pace5000,RX,,:OUTP:ISOL:STAT 1,
2026-04-20T12:54:45.807,COM31,pace5000,TX,:SYST:ERR?\n,,
2026-04-20T12:54:46.864,COM31,pace5000,RX,,":SYST:ERR 0, No error",
2026-04-20T12:54:46.879,COM31,pace5000,CLOSE,close,,
