root_path,root_classification,point_dir,point_name,route_kind,lineage_classification,provenance_blocker_codes,accepted_manifest_member,accepted_manifest_source_kind,accepted_manifest_status,accepted_manifest_warning,has_sidecar,has_samples,has_component_qc,has_frame_qc,artifact_count,artifacts,diagnostic_data_review_allowed,traceability_review_required,continuous_route_attestation_allowed,formal_fit_allowed,formal_release_allowed,database_import_allowed
D:\gas_calibrator\_p9_20260705,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p010_T10_900ppm_fit,p010_T10_900ppm_fit,co2,accepted_composite_member_diagnostic_only,[],True,queue_child,accepted,,True,True,False,True,5,"{""formal_open_flow_route_timing.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p010_T10_900ppm_fit\\formal_open_flow_route_timing.json"", ""sha256"": ""24d55f84bf344b4e1d9de0f2b392594e89f47aa815f8a043269614af9f0d27f8"", ""size_bytes"": 570}, ""formal_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p010_T10_900ppm_fit\\formal_open_flow_sidecar_metadata.json"", ""sha256"": ""a48497f3c9ecf41160672438d15fc23fd49a8fc9e06165d9f1fc1890dac96a48"", ""size_bytes"": 1234}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p010_T10_900ppm_fit\\frame_quality_summary.csv"", ""sha256"": ""7287d371348fdafa49402827ada9045eb133404c966421dc2186030dc8934256"", ""size_bytes"": 505}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p010_T10_900ppm_fit\\runtime_config_snapshot.json"", ""sha256"": ""6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78"", ""size_bytes"": 37007}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p010_T10_900ppm_fit\\samples_machine_readable.csv"", ""sha256"": ""acd2899d6dcaae2de1babccef51aaf04690215c865fab7d2ab4a7f2be26b5ae3"", ""size_bytes"": 137211}}",True,True,False,False,False,False
D:\gas_calibrator\_p9_20260705,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p011_T10_1000ppm_fit,p011_T10_1000ppm_fit,co2,accepted_composite_member_diagnostic_only,[],True,queue_child,accepted,,True,True,False,True,5,"{""formal_open_flow_route_timing.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p011_T10_1000ppm_fit\\formal_open_flow_route_timing.json"", ""sha256"": ""49788353b7246f5319863d71316c1c891d6553e1e5750098131b8fe6e7f4fb77"", ""size_bytes"": 572}, ""formal_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p011_T10_1000ppm_fit\\formal_open_flow_sidecar_metadata.json"", ""sha256"": ""c7f182f8f1c096b5ea8a5d0f9c8760b48c7056bf95464e31b3b34bf2db43166c"", ""size_bytes"": 1234}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p011_T10_1000ppm_fit\\frame_quality_summary.csv"", ""sha256"": ""005d1e8d98dc69beb90ceec6e82409e053e097bb2f702c39b5acb93734423462"", ""size_bytes"": 511}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p011_T10_1000ppm_fit\\runtime_config_snapshot.json"", ""sha256"": ""6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78"", ""size_bytes"": 37007}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p011_T10_1000ppm_fit\\samples_machine_readable.csv"", ""sha256"": ""46c984c8d395890feeed73392ccb7ad0f8b037c9f02c346eeb4ab5492abcf190"", ""size_bytes"": 137340}}",True,True,False,False,False,False
D:\gas_calibrator\_p9_20260705,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p012_T0_0ppm_fit,p012_T0_0ppm_fit,co2,accepted_composite_member_diagnostic_only,[],True,queue_child,accepted,,True,True,False,True,5,"{""formal_open_flow_route_timing.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p012_T0_0ppm_fit\\formal_open_flow_route_timing.json"", ""sha256"": ""d3bc937651699ccedf88d9172d812ca0aebeac3f5c40913554e84521d5eb882d"", ""size_bytes"": 565}, ""formal_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p012_T0_0ppm_fit\\formal_open_flow_sidecar_metadata.json"", ""sha256"": ""99513fc6ade4103b184e5323b574574a3bfe966c06233307408fc74a980a360f"", ""size_bytes"": 1227}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p012_T0_0ppm_fit\\frame_quality_summary.csv"", ""sha256"": ""994b374ecc13334ad13a0d1ea6b8e9f58e62dce139155cb926fce92b79351102"", ""size_bytes"": 493}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p012_T0_0ppm_fit\\runtime_config_snapshot.json"", ""sha256"": ""6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78"", ""size_bytes"": 37007}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p012_T0_0ppm_fit\\samples_machine_readable.csv"", ""sha256"": ""7c3f00ea777560bf06d7218854b342a5394ebbe2b98ed64bb3db36f16efee551"", ""size_bytes"": 136837}}",True,True,False,False,False,False
D:\gas_calibrator\_p9_20260705,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p013_T0_400ppm_fit,p013_T0_400ppm_fit,co2,accepted_composite_member_diagnostic_only,[],True,queue_child,accepted,,True,True,False,True,5,"{""formal_open_flow_route_timing.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p013_T0_400ppm_fit\\formal_open_flow_route_timing.json"", ""sha256"": ""d757f4a7398e35b425ec026de5c1f75ff01e71955d2937e419c67a3334813f91"", ""size_bytes"": 569}, ""formal_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p013_T0_400ppm_fit\\formal_open_flow_sidecar_metadata.json"", ""sha256"": ""0bc21499c2ab2d4d3b8996664291ca7ce244579ab22c36dc3f410eb387bacb01"", ""size_bytes"": 1231}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p013_T0_400ppm_fit\\frame_quality_summary.csv"", ""sha256"": ""d0550a50569ce55c7b17852f7a00b9e589c58e409d97c62a16af83ce980378a6"", ""size_bytes"": 505}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p013_T0_400ppm_fit\\runtime_config_snapshot.json"", ""sha256"": ""6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78"", ""size_bytes"": 37007}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p013_T0_400ppm_fit\\samples_machine_readable.csv"", ""sha256"": ""6daf7da7fd0fcd6afb3890b28bc9867e936b8a632635e978627aba8aebd9069c"", ""size_bytes"": 136964}}",True,True,False,False,False,False
D:\gas_calibrator\_p9_20260705,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p014_T0_1000ppm_fit,p014_T0_1000ppm_fit,co2,accepted_composite_member_diagnostic_only,[],True,queue_child,accepted,,True,True,False,True,5,"{""formal_open_flow_route_timing.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p014_T0_1000ppm_fit\\formal_open_flow_route_timing.json"", ""sha256"": ""e1a83c555e7254ddca860be969bfaa7fe840b87e6302aed1cab42359e96f32ad"", ""size_bytes"": 571}, ""formal_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p014_T0_1000ppm_fit\\formal_open_flow_sidecar_metadata.json"", ""sha256"": ""1aeb0db42d41b280e89f9a335d5aa0c800f5a1deb4f189925815ad44e348b365"", ""size_bytes"": 1233}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p014_T0_1000ppm_fit\\frame_quality_summary.csv"", ""sha256"": ""005d1e8d98dc69beb90ceec6e82409e053e097bb2f702c39b5acb93734423462"", ""size_bytes"": 511}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p014_T0_1000ppm_fit\\runtime_config_snapshot.json"", ""sha256"": ""6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78"", ""size_bytes"": 37007}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p014_T0_1000ppm_fit\\samples_machine_readable.csv"", ""sha256"": ""85cd3892ac9250d9ec01583267519acf119c5b157a4135cecccc8ef22f09ee53"", ""size_bytes"": 137115}}",True,True,False,False,False,False
D:\gas_calibrator\_p9_20260705,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p015_Tm10_0ppm_fit,p015_Tm10_0ppm_fit,co2,accepted_composite_member_diagnostic_only,[],True,queue_child,accepted,,True,True,False,True,5,"{""formal_open_flow_route_timing.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p015_Tm10_0ppm_fit\\formal_open_flow_route_timing.json"", ""sha256"": ""c59470b1003c80c3b454586b22bc12049dcc46052f7b2d68f00d481749da1f3e"", ""size_bytes"": 567}, ""formal_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p015_Tm10_0ppm_fit\\formal_open_flow_sidecar_metadata.json"", ""sha256"": ""f9aab8f63180a938a19495a726be5872adb056e80cb97d200a2d33e2af6e9796"", ""size_bytes"": 1229}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p015_Tm10_0ppm_fit\\frame_quality_summary.csv"", ""sha256"": ""994b374ecc13334ad13a0d1ea6b8e9f58e62dce139155cb926fce92b79351102"", ""size_bytes"": 493}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p015_Tm10_0ppm_fit\\runtime_config_snapshot.json"", ""sha256"": ""6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78"", ""size_bytes"": 37007}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p015_Tm10_0ppm_fit\\samples_machine_readable.csv"", ""sha256"": ""3da016da2c1dcff70e83c9c886c0b67bc9ad12c57ab2cf9839eba3a0ac3760ec"", ""size_bytes"": 137159}}",True,True,False,False,False,False
D:\gas_calibrator\_p9_20260705,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p016_Tm10_400ppm_fit,p016_Tm10_400ppm_fit,co2,accepted_composite_member_diagnostic_only,[],True,queue_child,accepted,,True,True,False,True,5,"{""formal_open_flow_route_timing.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p016_Tm10_400ppm_fit\\formal_open_flow_route_timing.json"", ""sha256"": ""98ce7635a1f03b9b52c10edc03d1f94c78fc911b6be9270d8d0656181366b152"", ""size_bytes"": 571}, ""formal_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p016_Tm10_400ppm_fit\\formal_open_flow_sidecar_metadata.json"", ""sha256"": ""ca88fc099dc259253e7e5fc991c6619757cc772264fce835f23b05acc2396a0a"", ""size_bytes"": 1233}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p016_Tm10_400ppm_fit\\frame_quality_summary.csv"", ""sha256"": ""d0550a50569ce55c7b17852f7a00b9e589c58e409d97c62a16af83ce980378a6"", ""size_bytes"": 505}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p016_Tm10_400ppm_fit\\runtime_config_snapshot.json"", ""sha256"": ""6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78"", ""size_bytes"": 37007}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p016_Tm10_400ppm_fit\\samples_machine_readable.csv"", ""sha256"": ""acda3204390a5d215a076d8e1cc62820fd220f98f08a56deb281f6f4739ef8b4"", ""size_bytes"": 137266}}",True,True,False,False,False,False
D:\gas_calibrator\_p9_20260705,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p017_Tm10_1000ppm_fit,p017_Tm10_1000ppm_fit,co2,accepted_composite_member_diagnostic_only,[],True,queue_child,accepted,,True,True,False,True,5,"{""formal_open_flow_route_timing.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p017_Tm10_1000ppm_fit\\formal_open_flow_route_timing.json"", ""sha256"": ""83d69acc534c701208bebabc965eb0515cf24805a6692336acca7edea107e153"", ""size_bytes"": 573}, ""formal_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p017_Tm10_1000ppm_fit\\formal_open_flow_sidecar_metadata.json"", ""sha256"": ""60ebe2f39a37c2111be246219754be538b9de0d129eb01ca602e9f8ad76c4300"", ""size_bytes"": 1235}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p017_Tm10_1000ppm_fit\\frame_quality_summary.csv"", ""sha256"": ""005d1e8d98dc69beb90ceec6e82409e053e097bb2f702c39b5acb93734423462"", ""size_bytes"": 511}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p017_Tm10_1000ppm_fit\\runtime_config_snapshot.json"", ""sha256"": ""6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78"", ""size_bytes"": 37007}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p017_Tm10_1000ppm_fit\\samples_machine_readable.csv"", ""sha256"": ""a78a89636eecb2f4eb5dc00447ce11821bc3fb59fb03155456b32edad123cb95"", ""size_bytes"": 137364}}",True,True,False,False,False,False
D:\gas_calibrator\_p9_20260705,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p018_Tm20_0ppm_fit,p018_Tm20_0ppm_fit,co2,accepted_composite_member_diagnostic_only,[],True,queue_child,accepted,,True,True,False,True,5,"{""formal_open_flow_route_timing.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p018_Tm20_0ppm_fit\\formal_open_flow_route_timing.json"", ""sha256"": ""9d4e3ddb96131184766e4ddd2e4d8d1cb7ffaf31fce5dcb6539b032e91519060"", ""size_bytes"": 567}, ""formal_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p018_Tm20_0ppm_fit\\formal_open_flow_sidecar_metadata.json"", ""sha256"": ""b160627ebf22edc32f218edfc52371f5555a6bad6720ca0f4869a6cd6383e178"", ""size_bytes"": 1229}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p018_Tm20_0ppm_fit\\frame_quality_summary.csv"", ""sha256"": ""994b374ecc13334ad13a0d1ea6b8e9f58e62dce139155cb926fce92b79351102"", ""size_bytes"": 493}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p018_Tm20_0ppm_fit\\runtime_config_snapshot.json"", ""sha256"": ""6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78"", ""size_bytes"": 37007}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\\p018_Tm20_0ppm_fit\\samples_machine_readable.csv"", ""sha256"": ""3ad0d1e066ae1e43978cbcc5441fbadfd63298bb4ba28e018d27703af5e32688"", ""size_bytes"": 137324}}",True,True,False,False,False,False
D:\gas_calibrator\_p9_20260705,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260705\co2_6old_mature0621_entry_live_p001_T40_0ppm_20260705_r1\p001_T40_0ppm_mature0621_entry_live_20260705_r1,p001_T40_0ppm_mature0621_entry_live_20260705_r1,co2,segmented_point_evidence,[],False,,,,True,False,False,False,3,"{""formal_open_flow_route_timing.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_mature0621_entry_live_p001_T40_0ppm_20260705_r1\\p001_T40_0ppm_mature0621_entry_live_20260705_r1\\formal_open_flow_route_timing.json"", ""sha256"": ""3b7f9e6fbcb34b0b87d5d6b98dc96f064af4959f510de737b6942ad73abd9c6f"", ""size_bytes"": 555}, ""formal_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_mature0621_entry_live_p001_T40_0ppm_20260705_r1\\p001_T40_0ppm_mature0621_entry_live_20260705_r1\\formal_open_flow_sidecar_metadata.json"", ""sha256"": ""edc7fb0491ebeb14b0147cc936041c1537d1e53ebc02858ab200ae70927b10d6"", ""size_bytes"": 1230}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_mature0621_entry_live_p001_T40_0ppm_20260705_r1\\p001_T40_0ppm_mature0621_entry_live_20260705_r1\\runtime_config_snapshot.json"", ""sha256"": ""2aa22cbcbf68696e58281c3ea3ca223325334f45a1aaa9cdc9e97204801f8136"", ""size_bytes"": 36956}}",False,True,False,False,False,False
D:\gas_calibrator\_p9_20260705,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260705\co2_6old_mature0621_entry_live_p001_T40_0ppm_20260705_r2\p001_T40_0ppm_mature0621_entry_live_20260705_r2,p001_T40_0ppm_mature0621_entry_live_20260705_r2,co2,segmented_point_evidence,[],False,,,,True,False,False,False,2,"{""formal_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_mature0621_entry_live_p001_T40_0ppm_20260705_r2\\p001_T40_0ppm_mature0621_entry_live_20260705_r2\\formal_open_flow_sidecar_metadata.json"", ""sha256"": ""41d4696eb47cd0429613943055f8b6f9588b1a9e4b3abf179dc7a079cd4ad37d"", ""size_bytes"": 1230}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_mature0621_entry_live_p001_T40_0ppm_20260705_r2\\p001_T40_0ppm_mature0621_entry_live_20260705_r2\\runtime_config_snapshot.json"", ""sha256"": ""a64c6f3a1e8fbfe25a4d22f177981dbc6514e6941608f1d88961b62c7420e9a5"", ""size_bytes"": 36956}}",False,True,False,False,False,False
D:\gas_calibrator\_p9_20260705,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260705\co2_6old_mature0621_entry_live_p001_T40_0ppm_20260705_r3\p001_T40_0ppm_mature0621_entry_live_20260705_r3,p001_T40_0ppm_mature0621_entry_live_20260705_r3,co2,segmented_point_evidence,[],False,,,,True,False,False,False,3,"{""formal_open_flow_route_timing.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_mature0621_entry_live_p001_T40_0ppm_20260705_r3\\p001_T40_0ppm_mature0621_entry_live_20260705_r3\\formal_open_flow_route_timing.json"", ""sha256"": ""d922a22d70baf635974bbe9305b3c56564c6e90d7214f5243a9f5b452bc9e11c"", ""size_bytes"": 555}, ""formal_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_mature0621_entry_live_p001_T40_0ppm_20260705_r3\\p001_T40_0ppm_mature0621_entry_live_20260705_r3\\formal_open_flow_sidecar_metadata.json"", ""sha256"": ""8af9eb0195b49fee6f4637c0dd71006865ef6c7498ba2b13f339fc672f13a907"", ""size_bytes"": 1230}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_mature0621_entry_live_p001_T40_0ppm_20260705_r3\\p001_T40_0ppm_mature0621_entry_live_20260705_r3\\runtime_config_snapshot.json"", ""sha256"": ""5b457687872306343d5068f3e14956f68d23765c09458fb07bae28b2ec56ca1d"", ""size_bytes"": 36956}}",False,True,False,False,False,False
D:\gas_calibrator\_p9_20260705,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260705\co2_6old_mature0621_entry_live_p001_T40_0ppm_20260705_r4\p001_T40_0ppm_mature0621_entry_live_20260705_r4,p001_T40_0ppm_mature0621_entry_live_20260705_r4,co2,segmented_point_evidence,[],False,,,,True,True,False,True,5,"{""formal_open_flow_route_timing.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_mature0621_entry_live_p001_T40_0ppm_20260705_r4\\p001_T40_0ppm_mature0621_entry_live_20260705_r4\\formal_open_flow_route_timing.json"", ""sha256"": ""1e349f91297f92a1beb389dd04df8f3b1dcdacf97bbb8e45f3ee4c75576a5460"", ""size_bytes"": 596}, ""formal_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_mature0621_entry_live_p001_T40_0ppm_20260705_r4\\p001_T40_0ppm_mature0621_entry_live_20260705_r4\\formal_open_flow_sidecar_metadata.json"", ""sha256"": ""8d1d9b0688e5455795376c5c637d1e120b58a246be0d22a300a0d1d9efb6e35a"", ""size_bytes"": 1230}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_mature0621_entry_live_p001_T40_0ppm_20260705_r4\\p001_T40_0ppm_mature0621_entry_live_20260705_r4\\frame_quality_summary.csv"", ""sha256"": ""994b374ecc13334ad13a0d1ea6b8e9f58e62dce139155cb926fce92b79351102"", ""size_bytes"": 493}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_mature0621_entry_live_p001_T40_0ppm_20260705_r4\\p001_T40_0ppm_mature0621_entry_live_20260705_r4\\runtime_config_snapshot.json"", ""sha256"": ""117dde064b2332e728f8dacc3ac043d12c54123984b89a28f2c701a619e64614"", ""size_bytes"": 36956}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260705\\co2_6old_mature0621_entry_live_p001_T40_0ppm_20260705_r4\\p001_T40_0ppm_mature0621_entry_live_20260705_r4\\samples_machine_readable.csv"", ""sha256"": ""c5bbabcfd67f4c8fae77a17e51e86f410d645ce2cf2a15af0172de6ca2cb1398"", ""size_bytes"": 137856}}",True,True,False,False,False,False
